(2014-08-13 11:45:08,619) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 17:38:11,831) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@d150361: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 17:38:11,855) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 17:38:12,015) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 17:38:12,681) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931lczjv4v1vhaz|28e5f291, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931lczjv4v1vhaz|28e5f291, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 17:38:15,033) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 4290 ms
(2014-08-13 17:38:15,106) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 17:38:15,108) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 17:38:15 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 17:38:15,110) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 17:38:15,257) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@66c83aa6: defining beans [loginController,pushServer,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@d150361
(2014-08-13 17:38:15,658) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start] onto handler 'loginController'
(2014-08-13 17:38:15,658) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start.*] onto handler 'loginController'
(2014-08-13 17:38:15,659) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start/] onto handler 'loginController'
(2014-08-13 17:38:15,660) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1] onto handler 'loginController'
(2014-08-13 17:38:15,660) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1.*] onto handler 'loginController'
(2014-08-13 17:38:15,660) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1/] onto handler 'loginController'
(2014-08-13 17:38:15,660) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}] onto handler 'loginController'
(2014-08-13 17:38:15,661) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}.*] onto handler 'loginController'
(2014-08-13 17:38:15,661) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRestaurant/{restId}/] onto handler 'loginController'
(2014-08-13 17:38:15,661) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}] onto handler 'loginController'
(2014-08-13 17:38:15,661) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}.*] onto handler 'loginController'
(2014-08-13 17:38:15,662) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/sendRevenue/{revenueId}/] onto handler 'loginController'
(2014-08-13 17:38:15,733) INFO   [FrameworkServlet.initServletBean():463] - FrameworkServlet 'SpringMVC': initialization completed in 627 ms
(2014-08-13 17:41:09,261) INFO   [ContextLoader.initWebApplicationContext():273] - Root WebApplicationContext: initialization started
(2014-08-13 17:41:09,383) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing Root WebApplicationContext: startup date [Wed Aug 13 17:41:09 CST 2014]; root of context hierarchy
(2014-08-13 17:41:09,443) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from class path resource [applicationContext.xml]
(2014-08-13 17:41:10,321) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/jdbc.properties]
(2014-08-13 17:41:10,322) INFO   [PropertiesLoaderSupport.loadProperties():177] - Loading properties file from URL [file:/E:/workspace/alfred/alfred-push/target/classes/config.properties]
(2014-08-13 17:41:10,437) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@10ebe2f8: defining beans [propertyHolder,dataSource,jdbcTemplate,transactionManager,sqlSessionFactory,sqlSessionTemplate,org.mybatis.spring.mapper.MapperScannerConfigurer#0,pushServer,bohHoldSettlementService,companyService,happyHourService,happyHourWeekService,inventoryMaterialStockService,inventoryRawMaterialService,inventoryRecipeMaterialService,inventorySupplierService,itemCategoryService,itemDetailService,itemHappyHourService,itemMainCategoryService,itemModifierService,modifierService,orderDetailService,orderService,paymentSettlementService,placesService,printerGroupService,printerService,receiveMsgLogService,reportDaySalesService,reportDayTaxService,reportHourlyService,reportPluDayItemService,reportPluDayModifierService,restaurantService,revenueCenterService,roundAmountService,roundRuleService,settlementRestaurantService,tablesService,taxService,userPermissionService,userRestaurantService,userService,userTimeSheetService,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,bohHoldSettlementMapper,cardsSettlementMapper,cashInOutMapper,companyMapper,happyHourMapper,happyHoursDetailsMapper,happyHourTblMapper,happyHourWeekMapper,inventoryMaterialStockMapper,inventoryRawMaterialMapper,inventoryRecipeMaterialMapper,inventorySupplierMapper,itemCategoryMapper,itemDetailMapper,itemHappyHourMapper,itemMainCategoryMapper,itemModifierMapper,modifierMapper,netsSettlementMapper,nonChargableSettlementMapper,orderBillMapper,orderDetailMapper,orderDetailTaxMapper,orderMapper,orderModifierMapper,orderSplitMapper,paymentMapper,paymentSettlementMapper,permissionMapper,placesMapper,printerGroupMapper,printerMapper,receiveMsgLogMapper,reportDaySalesMapper,reportDayTaxMapper,reportHourlyMapper,reportPluDayItemMapper,reportPluDayModifierMapper,restaurantMapper,revenueCenterMapper,roundAmountMapper,roundRuleMapper,settlementRestaurantMapper,tablesMapper,taxCategoryMapper,taxMapper,userMapper,userPermissionMapper,userRestaurantMapper,userTimeSheetMapper,voidSettlementMapper,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; root of factory hierarchy
(2014-08-13 17:41:10,471) INFO   [MLog.<clinit>():80] - MLog clients using log4j logging.
(2014-08-13 17:41:10,654) INFO   [C3P0Registry.banner():204] - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
(2014-08-13 17:41:11,293) INFO   [AbstractPoolBackedDataSource.getPoolManager():462] - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 5, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> true, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 1hge0wc931ld3dp3ssl2j2|3e873630, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 1hge0wc931ld3dp3ssl2j2|3e873630, idleConnectionTestPeriod -> 0, initialPoolSize -> 10, jdbcUrl -> jdbc:mysql://localhost:3306/alfred-clound?useUnicode=true&characterEncoding=UTF-8&autoReconnect=true&failOverReadOnly=false, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 7200, maxIdleTimeExcessConnections -> 1800, maxPoolSize -> 20, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 10, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
(2014-08-13 17:41:13,536) INFO   [ContextLoader.initWebApplicationContext():302] - Root WebApplicationContext: initialization completed in 4271 ms
(2014-08-13 17:41:13,616) INFO   [FrameworkServlet.initServletBean():444] - FrameworkServlet 'SpringMVC': initialization started
(2014-08-13 17:41:13,620) INFO   [AbstractApplicationContext.prepareRefresh():495] - Refreshing WebApplicationContext for namespace 'SpringMVC-servlet': startup date [Wed Aug 13 17:41:13 CST 2014]; parent: Root WebApplicationContext
(2014-08-13 17:41:13,624) INFO   [XmlBeanDefinitionReader.loadBeanDefinitions():315] - Loading XML bean definitions from ServletContext resource [/WEB-INF/SpringMVC-servlet.xml]
(2014-08-13 17:41:13,813) INFO   [DefaultListableBeanFactory.preInstantiateSingletons():557] - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@6ec6ff54: defining beans [loginController,pushServer,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.mvc.annotation.AnnotationMethodHandlerAdapter#0,mappingJacksonHttpMessageConverter,org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor#0]; parent: org.springframework.beans.factory.support.DefaultListableBeanFactory@10ebe2f8
(2014-08-13 17:41:14,158) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start] onto handler 'loginController'
(2014-08-13 17:41:14,158) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start.*] onto handler 'loginController'
(2014-08-13 17:41:14,159) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/start/] onto handler 'loginController'
(2014-08-13 17:41:14,159) INFO   [AbstractUrlHandlerMapping.registerHandler():314] - Mapped URL path [/test/1] onto handler 'loginController'
